symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AMZN,2024-12-05 13:12:00+00:00,218.75,218.75,218.74,218.74,1114.0,23.0,218.747747
AMZN,2024-12-05 13:13:00+00:00,218.74,218.74,218.74,218.74,905.0,40.0,218.74
AMZN,2024-12-05 13:14:00+00:00,218.74,218.8057,218.6899,218.6899,2644.0,82.0,218.718523
AMZN,2024-12-05 13:15:00+00:00,218.69,218.7795,218.6855,218.7795,1451.0,39.0,218.700638
AMZN,2024-12-05 13:16:00+00:00,218.74,218.75,218.6999,218.7,2903.0,67.0,218.716066
AMZN,2024-12-05 13:17:00+00:00,218.79,218.79,218.7006,218.76,5608.0,54.0,218.761454
AMZN,2024-12-05 13:18:00+00:00,218.8,218.8,218.8,218.8,321.0,28.0,218.8
AMZN,2024-12-05 13:19:00+00:00,218.79,218.79,218.7251,218.7251,1102.0,46.0,218.771872
AMZN,2024-12-05 13:20:00+00:00,218.7975,218.7975,218.71,218.7799,1001.0,56.0,218.774173
AMZN,2024-12-05 13:21:00+00:00,218.7996,218.7996,218.7,218.72,3175.0,31.0,218.791429
AMZN,2024-12-05 13:22:00+00:00,218.72,218.79,218.7001,218.79,5677.0,41.0,218.735339
AMZN,2024-12-05 13:23:00+00:00,218.8,218.8,218.7501,218.7603,1766.0,45.0,218.759312
AMZN,2024-12-05 13:24:00+00:00,218.76,218.8,218.75,218.8,1108.0,59.0,218.768
AMZN,2024-12-05 13:25:00+00:00,218.799,218.799,218.799,218.799,759.0,33.0,218.799
AMZN,2024-12-05 13:26:00+00:00,218.715,218.8,218.715,218.7601,796.0,38.0,218.763022
AMZN,2024-12-05 13:27:00+00:00,218.8,218.8,218.76,218.77,3017.0,45.0,218.776615
AMZN,2024-12-05 13:28:00+00:00,218.77,218.8,218.77,218.8,2589.0,56.0,218.785844
AMZN,2024-12-05 13:29:00+00:00,218.77,218.8,218.77,218.8,1986.0,32.0,218.795
AMZN,2024-12-05 13:30:00+00:00,218.8,218.8,218.77,218.77,996.0,79.0,218.78
AMZN,2024-12-05 13:31:00+00:00,218.793,218.81,218.78,218.7818,2239.0,50.0,218.796523
AMZN,2024-12-05 13:32:00+00:00,218.74,218.87,218.71,218.74,2844.0,66.0,218.763958
AMZN,2024-12-05 13:33:00+00:00,218.75,218.75,218.6603,218.6603,1629.0,47.0,218.668455
AMZN,2024-12-05 13:34:00+00:00,218.73,218.73,218.7005,218.7005,2023.0,41.0,218.708717
AMZN,2024-12-05 13:35:00+00:00,218.75,218.75,218.73,218.73,1352.0,36.0,218.746766
AMZN,2024-12-05 13:36:00+00:00,218.72,218.73,218.66,218.66,1636.0,71.0,218.683516
AMZN,2024-12-05 13:37:00+00:00,218.63,218.64,218.55,218.5501,5015.0,95.0,218.585063
AMZN,2024-12-05 13:38:00+00:00,218.55,218.58,218.53,218.5306,1811.0,63.0,218.543739
AMZN,2024-12-05 13:39:00+00:00,218.54,218.65,218.54,218.65,2574.0,20.0,218.629796
AMZN,2024-12-05 13:41:00+00:00,218.53,218.53,218.5,218.5,2877.0,56.0,218.50344
AMZN,2024-12-05 13:42:00+00:00,218.61,218.62,218.61,218.62,1234.0,55.0,218.612268
AMZN,2024-12-05 13:43:00+00:00,218.6,218.6,218.6,218.6,619.0,44.0,218.6
AMZN,2024-12-05 13:44:00+00:00,218.5203,218.5203,218.5,218.5,1121.0,74.0,218.513883
AMZN,2024-12-05 13:45:00+00:00,218.52,218.52,218.36,218.36,3328.0,95.0,218.416112
AMZN,2024-12-05 13:46:00+00:00,218.4263,218.4263,218.41,218.41,3485.0,43.0,218.416752
AMZN,2024-12-05 13:47:00+00:00,218.41,218.452,218.31,218.452,3936.0,63.0,218.366732
AMZN,2024-12-05 13:48:00+00:00,218.45,218.4836,218.45,218.4836,949.0,26.0,218.474
AMZN,2024-12-05 13:49:00+00:00,218.41,218.5,218.38,218.38,3421.0,53.0,218.406593
AMZN,2024-12-05 13:50:00+00:00,218.45,218.45,218.44,218.44,1131.0,59.0,218.4425
AMZN,2024-12-05 13:51:00+00:00,218.39,218.39,218.39,218.39,591.0,51.0,218.39
AMZN,2024-12-05 13:52:00+00:00,218.37,218.37,218.28,218.28,4809.0,119.0,218.330742
AMZN,2024-12-05 13:53:00+00:00,218.28,218.29,218.28,218.29,1636.0,28.0,218.280667
AMZN,2024-12-05 13:54:00+00:00,218.5,218.5,218.5,218.5,456.0,38.0,218.5
AMZN,2024-12-05 13:55:00+00:00,218.34,218.4198,218.32,218.4198,1538.0,36.0,218.403443
AMZN,2024-12-05 13:56:00+00:00,218.4193,218.42,218.39,218.42,1034.0,33.0,218.402816
AMZN,2024-12-05 13:57:00+00:00,218.51,218.51,218.4004,218.4004,1383.0,42.0,218.459907
AMZN,2024-12-05 13:58:00+00:00,218.44,218.45,218.4006,218.4006,1523.0,43.0,218.432095
AMZN,2024-12-05 13:59:00+00:00,218.4999,218.5,218.45,218.5,1009.0,36.0,218.480132
AMZN,2024-12-05 14:00:00+00:00,218.54,218.55,218.54,218.55,2096.0,75.0,218.541905
AMZN,2024-12-05 14:01:00+00:00,218.5,218.6,218.5,218.5999,1093.0,50.0,218.564925
AMZN,2024-12-05 14:02:00+00:00,218.5989,218.67,218.5989,218.6,2063.0,62.0,218.607597
AMZN,2024-12-05 14:03:00+00:00,218.7899,218.7899,218.7899,218.7899,2484.0,41.0,218.7899
AMZN,2024-12-05 14:04:00+00:00,218.783,218.79,218.68,218.68,3121.0,73.0,218.765651
AMZN,2024-12-05 14:05:00+00:00,218.65,218.8,218.65,218.79,1543.0,25.0,218.733787
AMZN,2024-12-05 14:06:00+00:00,218.75,218.75,218.74,218.74,1586.0,67.0,218.748037
AMZN,2024-12-05 14:07:00+00:00,218.7499,218.7499,218.7,218.734,942.0,46.0,218.72676
AMZN,2024-12-05 14:08:00+00:00,218.75,218.78,218.548,218.548,2735.0,83.0,218.683916
AMZN,2024-12-05 14:09:00+00:00,218.7,218.7,218.7,218.7,625.0,49.0,218.7
AMZN,2024-12-05 14:10:00+00:00,218.67,218.67,218.67,218.67,454.0,46.0,218.67
AMZN,2024-12-05 14:11:00+00:00,218.65,218.65,218.64,218.65,2619.0,59.0,218.643501
AMZN,2024-12-05 14:12:00+00:00,218.59,218.67,218.59,218.63,3099.0,60.0,218.658945
AMZN,2024-12-05 14:14:00+00:00,218.63,218.63,218.63,218.63,1424.0,62.0,218.63
AMZN,2024-12-05 14:15:00+00:00,218.66,218.66,218.66,218.66,279.0,31.0,218.66
AMZN,2024-12-05 14:16:00+00:00,218.69,218.77,218.69,218.77,4809.0,61.0,218.702121
AMZN,2024-12-05 14:17:00+00:00,218.73,218.73,218.7,218.7203,1680.0,55.0,218.714513
AMZN,2024-12-05 14:18:00+00:00,218.72,218.72,218.65,218.65,2807.0,81.0,218.675911
AMZN,2024-12-05 14:19:00+00:00,218.6693,218.6693,218.664,218.664,1377.0,34.0,218.668818
AMZN,2024-12-05 14:22:00+00:00,218.61,218.65,218.56,218.56,2157.0,66.0,218.618242
AMZN,2024-12-05 14:23:00+00:00,218.63,218.63,218.6,218.61,2462.0,56.0,218.609571
AMZN,2024-12-05 14:24:00+00:00,218.6,218.62,218.6,218.62,1210.0,45.0,218.6025
AMZN,2024-12-05 14:25:00+00:00,218.6,218.6,218.54,218.54,1271.0,99.0,218.567397
AMZN,2024-12-05 14:26:00+00:00,218.57,218.57,218.51,218.51,1889.0,99.0,218.533
AMZN,2024-12-05 14:27:00+00:00,218.59,218.66,217.92,218.3,18542.0,565.0,218.246147
AMZN,2024-12-05 14:28:00+00:00,217.99,217.99,217.75,217.92,11151.0,282.0,217.876089
AMZN,2024-12-05 14:29:00+00:00,217.92,217.99,217.91,217.95,6301.0,162.0,217.952029
AMZN,2024-12-05 14:30:00+00:00,217.99,218.3199,217.35,217.54,793294.0,10286.0,217.901443
AMZN,2024-12-05 14:31:00+00:00,217.52,217.9366,217.45,217.76,157830.0,2004.0,217.683609
AMZN,2024-12-05 14:32:00+00:00,217.775,217.9613,217.46,217.497,204080.0,2676.0,217.70378
AMZN,2024-12-05 14:33:00+00:00,217.54,217.9992,217.3,217.75,153601.0,2323.0,217.606134
AMZN,2024-12-05 14:34:00+00:00,217.71,217.9296,217.39,217.81,148840.0,2126.0,217.658696
AMZN,2024-12-05 14:35:00+00:00,217.81,218.06,217.7407,217.87,133901.0,2151.0,217.928992
AMZN,2024-12-05 14:36:00+00:00,217.88,218.01,217.78,217.94,146436.0,1926.0,217.907223
AMZN,2024-12-05 14:37:00+00:00,217.98,218.02,217.7,217.833,159294.0,2240.0,217.898947
AMZN,2024-12-05 14:38:00+00:00,217.83,217.83,217.6,217.67,123503.0,1925.0,217.697619
AMZN,2024-12-05 14:39:00+00:00,217.68,217.82,217.59,217.79,78142.0,1426.0,217.704517
AMZN,2024-12-05 14:40:00+00:00,217.78,217.9,217.67,217.67,101960.0,1544.0,217.787074
AMZN,2024-12-05 14:41:00+00:00,217.6648,217.95,217.59,217.85,117631.0,1523.0,217.745017
AMZN,2024-12-05 14:42:00+00:00,217.8502,217.955,217.74,217.88,63584.0,1143.0,217.856995
AMZN,2024-12-05 14:43:00+00:00,217.9,218.03,217.8901,218.01,115673.0,1433.0,217.973583
AMZN,2024-12-05 14:44:00+00:00,218.04,218.1,217.79,218.0002,159844.0,1827.0,217.977417
AMZN,2024-12-05 14:45:00+00:00,218.02,218.327,217.96,218.17,162247.0,1971.0,218.143761
AMZN,2024-12-05 14:46:00+00:00,218.167,218.46,217.9153,218.24,147087.0,2124.0,218.172561
AMZN,2024-12-05 14:47:00+00:00,218.385,218.4,218.23,218.345,73277.0,1316.0,218.34192
AMZN,2024-12-05 14:48:00+00:00,218.345,218.59,218.3301,218.44,127165.0,1683.0,218.449871
AMZN,2024-12-05 14:49:00+00:00,218.425,218.425,217.9077,218.0,187708.0,1998.0,218.087983
AMZN,2024-12-05 14:50:00+00:00,217.99,218.12,217.93,218.11,188588.0,1568.0,218.006223
AMZN,2024-12-05 14:51:00+00:00,218.1169,218.425,217.99,218.407,130726.0,1488.0,218.165891
AMZN,2024-12-05 14:52:00+00:00,218.38,218.47,218.25,218.4506,63198.0,1229.0,218.348097
AMZN,2024-12-05 14:53:00+00:00,218.45,218.5,218.36,218.46,58290.0,1010.0,218.427689
AMZN,2024-12-05 14:54:00+00:00,218.435,218.67,218.41,218.61,79547.0,1121.0,218.529507
AMZN,2024-12-05 14:55:00+00:00,218.64,218.66,218.43,218.4601,70136.0,1033.0,218.541195
AMZN,2024-12-05 14:56:00+00:00,218.47,218.49,218.06,218.08,134491.0,1973.0,218.240412
AMZN,2024-12-05 14:57:00+00:00,218.08,218.2328,217.97,218.18,99966.0,1534.0,218.073529
AMZN,2024-12-05 14:58:00+00:00,218.16,218.43,218.15,218.25,92344.0,1256.0,218.266786
AMZN,2024-12-05 14:59:00+00:00,218.27,218.4,218.0801,218.275,91155.0,1195.0,218.243625
AMZN,2024-12-05 15:00:00+00:00,218.26,218.4,218.1322,218.1697,142433.0,1748.0,218.284962
AMZN,2024-12-05 15:01:00+00:00,218.18,218.19,218.0116,218.17,48751.0,992.0,218.100714
AMZN,2024-12-05 15:02:00+00:00,218.18,218.23,218.0,218.045,109892.0,1510.0,218.110646
AMZN,2024-12-05 15:03:00+00:00,218.06,218.26,218.06,218.22,67215.0,1892.0,218.184129
AMZN,2024-12-05 15:04:00+00:00,218.215,218.25,218.1,218.155,72385.0,1150.0,218.157758
AMZN,2024-12-05 15:05:00+00:00,218.16,218.29,218.04,218.205,91547.0,1294.0,218.166362
AMZN,2024-12-05 15:06:00+00:00,218.2043,218.205,217.87,217.9648,93074.0,1510.0,218.011121
AMZN,2024-12-05 15:07:00+00:00,218.03,218.31,217.995,218.2588,55100.0,929.0,218.137555
AMZN,2024-12-05 15:08:00+00:00,218.29,218.32,218.2,218.26,47424.0,902.0,218.27135
AMZN,2024-12-05 15:09:00+00:00,218.27,218.59,218.24,218.59,66134.0,1186.0,218.421083
AMZN,2024-12-05 15:10:00+00:00,218.56,218.62,218.4,218.47,58086.0,951.0,218.488127
AMZN,2024-12-05 15:11:00+00:00,218.4603,218.68,218.37,218.64,82655.0,1130.0,218.531588
AMZN,2024-12-05 15:12:00+00:00,218.64,218.87,218.6274,218.685,129106.0,1774.0,218.762751
AMZN,2024-12-05 15:13:00+00:00,218.6736,218.815,218.63,218.7,72895.0,1129.0,218.730023
AMZN,2024-12-05 15:14:00+00:00,218.7,218.71,218.5001,218.54,41906.0,858.0,218.593481
AMZN,2024-12-05 15:15:00+00:00,218.5448,218.64,218.45,218.564,45348.0,845.0,218.54635
AMZN,2024-12-05 15:16:00+00:00,218.5842,218.64,218.5201,218.5201,28138.0,722.0,218.58871
AMZN,2024-12-05 15:17:00+00:00,218.54,218.57,218.35,218.39,62743.0,1029.0,218.439219
AMZN,2024-12-05 15:18:00+00:00,218.415,218.57,218.415,218.5538,56293.0,878.0,218.509021
AMZN,2024-12-05 15:19:00+00:00,218.54,218.8,218.52,218.525,74891.0,1070.0,218.662052
AMZN,2024-12-05 15:20:00+00:00,218.525,218.61,218.465,218.58,62859.0,874.0,218.536334
AMZN,2024-12-05 15:21:00+00:00,218.575,218.69,218.54,218.6596,62843.0,1003.0,218.608037
AMZN,2024-12-05 15:22:00+00:00,218.64,218.69,218.53,218.62,53881.0,966.0,218.603495
AMZN,2024-12-05 15:23:00+00:00,218.64,218.69,218.55,218.61,51803.0,957.0,218.625436
AMZN,2024-12-05 15:24:00+00:00,218.6082,218.69,218.51,218.635,93357.0,1008.0,218.599825
AMZN,2024-12-05 15:25:00+00:00,218.635,218.65,218.51,218.61,47008.0,836.0,218.596557
AMZN,2024-12-05 15:26:00+00:00,218.6,218.99,218.58,218.98,84928.0,1278.0,218.783439
AMZN,2024-12-05 15:27:00+00:00,218.975,219.02,218.9,218.9686,160769.0,2207.0,218.978527
AMZN,2024-12-05 15:28:00+00:00,218.98,219.19,218.9694,219.19,127753.0,1441.0,219.03603
AMZN,2024-12-05 15:29:00+00:00,219.17,219.21,219.07,219.09,89211.0,1211.0,219.152683
AMZN,2024-12-05 15:30:00+00:00,219.0697,219.2951,218.95,219.03,98400.0,1695.0,219.148046
AMZN,2024-12-05 15:31:00+00:00,219.0598,219.2,218.86,218.92,106502.0,1733.0,219.027653
AMZN,2024-12-05 15:32:00+00:00,218.9,219.06,218.9,219.0,76522.0,1327.0,218.977201
AMZN,2024-12-05 15:33:00+00:00,219.0,219.2199,219.0,219.18,85984.0,1273.0,219.121493
AMZN,2024-12-05 15:34:00+00:00,219.17,219.29,219.15,219.23,88149.0,1332.0,219.218385
AMZN,2024-12-05 15:35:00+00:00,219.23,219.38,219.21,219.36,97992.0,1388.0,219.302411
AMZN,2024-12-05 15:36:00+00:00,219.3799,219.48,219.3,219.402,100811.0,1649.0,219.41108
AMZN,2024-12-05 15:37:00+00:00,219.4,219.6,219.39,219.54,110222.0,1523.0,219.511533
AMZN,2024-12-05 15:38:00+00:00,219.55,219.63,219.47,219.515,117541.0,1765.0,219.559807
AMZN,2024-12-05 15:39:00+00:00,219.5,219.55,219.43,219.51,69235.0,1299.0,219.493796
AMZN,2024-12-05 15:40:00+00:00,219.5,219.63,219.47,219.5901,109968.0,2055.0,219.545436
AMZN,2024-12-05 15:41:00+00:00,219.6,219.66,219.385,219.48,101553.0,1488.0,219.520162
AMZN,2024-12-05 15:42:00+00:00,219.4745,219.54,219.4501,219.52,100750.0,1168.0,219.496506
AMZN,2024-12-05 15:43:00+00:00,219.5194,219.65,219.51,219.62,56670.0,973.0,219.581311
AMZN,2024-12-05 15:44:00+00:00,219.6381,219.7899,219.6381,219.765,93653.0,1358.0,219.730465
AMZN,2024-12-05 15:45:00+00:00,219.755,219.84,219.35,219.5319,115869.0,1990.0,219.603617
AMZN,2024-12-05 15:46:00+00:00,219.55,219.67,219.43,219.48,62903.0,1155.0,219.533981
AMZN,2024-12-05 15:47:00+00:00,219.48,219.51,219.4,219.43,58951.0,1058.0,219.445767
AMZN,2024-12-05 15:48:00+00:00,219.41,219.48,219.1,219.235,97802.0,1416.0,219.233539
AMZN,2024-12-05 15:49:00+00:00,219.2236,219.2698,218.86,218.8834,115479.0,1523.0,219.051816
AMZN,2024-12-05 15:50:00+00:00,218.9157,218.9157,218.64,218.735,108142.0,1635.0,218.782198
AMZN,2024-12-05 15:51:00+00:00,218.735,218.86,218.61,218.69,88874.0,1319.0,218.754993
AMZN,2024-12-05 15:52:00+00:00,218.71,218.7487,218.61,218.7,68778.0,1274.0,218.674897
AMZN,2024-12-05 15:53:00+00:00,218.725,218.81,218.67,218.72,76261.0,1257.0,218.741644
AMZN,2024-12-05 15:54:00+00:00,218.75,218.96,218.75,218.9201,89108.0,1200.0,218.893324
AMZN,2024-12-05 15:55:00+00:00,218.945,219.4337,218.9391,219.42,164750.0,2127.0,219.201921
AMZN,2024-12-05 15:56:00+00:00,219.41,219.415,219.22,219.3131,67604.0,1017.0,219.320459
AMZN,2024-12-05 15:57:00+00:00,219.3,219.38,219.16,219.1743,69504.0,1097.0,219.284717
AMZN,2024-12-05 15:58:00+00:00,219.16,219.175,218.92,219.045,61507.0,1089.0,219.012593
AMZN,2024-12-05 15:59:00+00:00,219.04,219.07,218.85,218.885,49149.0,906.0,218.966921
AMZN,2024-12-05 16:00:00+00:00,218.89,218.9199,218.71,218.9007,73766.0,1104.0,218.802561
AMZN,2024-12-05 16:01:00+00:00,218.905,219.0726,218.8862,219.025,66119.0,943.0,218.981956
AMZN,2024-12-05 16:02:00+00:00,219.04,219.04,218.95,218.9834,49873.0,789.0,218.997341
AMZN,2024-12-05 16:03:00+00:00,218.9701,218.9999,218.75,218.82,59693.0,748.0,218.892795
AMZN,2024-12-05 16:04:00+00:00,218.7908,218.965,218.7908,218.9002,35429.0,751.0,218.901787
AMZN,2024-12-05 16:05:00+00:00,218.91,218.91,218.72,218.7699,32859.0,692.0,218.799917
AMZN,2024-12-05 16:06:00+00:00,218.76,218.79,218.64,218.68,56202.0,832.0,218.706923
AMZN,2024-12-05 16:07:00+00:00,218.7,218.7599,218.5899,218.6285,63959.0,1054.0,218.695724
AMZN,2024-12-05 16:08:00+00:00,218.6063,218.6933,218.45,218.66,119142.0,1298.0,218.582048
AMZN,2024-12-05 16:09:00+00:00,218.67,218.8,218.63,218.71,81504.0,883.0,218.70484
AMZN,2024-12-05 16:10:00+00:00,218.71,218.96,218.7,218.96,68479.0,794.0,218.766319
AMZN,2024-12-05 16:11:00+00:00,218.96,219.08,218.9373,219.0,79137.0,1208.0,219.018666
AMZN,2024-12-05 16:12:00+00:00,219.0162,219.1,218.98,219.0013,66914.0,828.0,219.028309
AMZN,2024-12-05 16:13:00+00:00,219.0,219.2,218.95,219.09,62869.0,1090.0,219.077996
AMZN,2024-12-05 16:14:00+00:00,219.11,219.1679,219.0,219.07,58491.0,841.0,219.088668
AMZN,2024-12-05 16:15:00+00:00,219.045,219.25,219.02,219.24,59782.0,960.0,219.158863
AMZN,2024-12-05 16:16:00+00:00,219.245,219.33,219.1401,219.295,55035.0,869.0,219.246186
AMZN,2024-12-05 16:17:00+00:00,219.29,219.32,219.1401,219.2537,66066.0,853.0,219.235376
AMZN,2024-12-05 16:18:00+00:00,219.25,219.52,219.2,219.4826,92660.0,1115.0,219.407442
AMZN,2024-12-05 16:19:00+00:00,219.48,219.55,219.47,219.5234,49620.0,883.0,219.50652
AMZN,2024-12-05 16:20:00+00:00,219.53,219.53,219.383,219.3901,41783.0,707.0,219.480159
AMZN,2024-12-05 16:21:00+00:00,219.41,219.52,219.38,219.52,36098.0,652.0,219.45235
AMZN,2024-12-05 16:22:00+00:00,219.5005,219.545,219.48,219.4865,31938.0,676.0,219.509522
AMZN,2024-12-05 16:23:00+00:00,219.5,219.7,219.5,219.65,70317.0,937.0,219.616333
AMZN,2024-12-05 16:24:00+00:00,219.6587,219.68,219.5435,219.64,68795.0,992.0,219.611855
AMZN,2024-12-05 16:25:00+00:00,219.63,219.67,219.54,219.65,43903.0,807.0,219.609555
AMZN,2024-12-05 16:26:00+00:00,219.64,219.68,219.5,219.56,52406.0,892.0,219.573626
AMZN,2024-12-05 16:27:00+00:00,219.56,219.65,219.55,219.6361,41324.0,724.0,219.60618
AMZN,2024-12-05 16:28:00+00:00,219.65,219.77,219.62,219.745,67287.0,881.0,219.694381
AMZN,2024-12-05 16:29:00+00:00,219.755,219.82,219.6301,219.651,69795.0,918.0,219.774356
AMZN,2024-12-05 16:30:00+00:00,219.6362,219.79,219.63,219.76,54859.0,776.0,219.735312
AMZN,2024-12-05 16:31:00+00:00,219.76,219.79,219.66,219.6999,71315.0,943.0,219.719193
AMZN,2024-12-05 16:32:00+00:00,219.695,219.83,219.66,219.73,63910.0,911.0,219.754343
AMZN,2024-12-05 16:33:00+00:00,219.7131,219.78,219.66,219.735,55697.0,905.0,219.713371
AMZN,2024-12-05 16:34:00+00:00,219.74,219.85,219.65,219.81,76732.0,949.0,219.749227
AMZN,2024-12-05 16:35:00+00:00,219.83,219.87,219.75,219.78,39457.0,651.0,219.813753
AMZN,2024-12-05 16:36:00+00:00,219.795,219.83,219.77,219.79,51104.0,831.0,219.794872
AMZN,2024-12-05 16:37:00+00:00,219.78,219.8,219.69,219.7,34950.0,636.0,219.753956
AMZN,2024-12-05 16:38:00+00:00,219.7,219.81,219.68,219.755,38522.0,552.0,219.770494
AMZN,2024-12-05 16:39:00+00:00,219.745,219.79,219.685,219.73,50536.0,719.0,219.740685
AMZN,2024-12-05 16:40:00+00:00,219.67,219.815,219.61,219.8,62543.0,800.0,219.696386
AMZN,2024-12-05 16:41:00+00:00,219.79,219.9,219.78,219.84,76852.0,968.0,219.848391
AMZN,2024-12-05 16:42:00+00:00,219.8201,220.0,219.82,219.96,155526.0,1530.0,219.967979
AMZN,2024-12-05 16:43:00+00:00,219.97,219.97,219.7505,219.85,75600.0,1038.0,219.841835
AMZN,2024-12-05 16:44:00+00:00,219.85,219.89,219.7,219.78,66632.0,1027.0,219.818617
AMZN,2024-12-05 16:45:00+00:00,219.78,219.8,219.7,219.74,42688.0,662.0,219.747439
AMZN,2024-12-05 16:46:00+00:00,219.72,219.7627,219.572,219.63,58114.0,758.0,219.674946
AMZN,2024-12-05 16:47:00+00:00,219.65,219.73,219.63,219.69,41203.0,627.0,219.682005
AMZN,2024-12-05 16:48:00+00:00,219.7,219.7,219.5407,219.55,52745.0,738.0,219.609158
AMZN,2024-12-05 16:49:00+00:00,219.55,219.65,219.5,219.6,61785.0,963.0,219.547397
AMZN,2024-12-05 16:50:00+00:00,219.6,219.6237,219.55,219.6,31840.0,552.0,219.585459
AMZN,2024-12-05 16:51:00+00:00,219.6031,219.6513,219.53,219.61,33579.0,541.0,219.602859
AMZN,2024-12-05 16:52:00+00:00,219.6199,219.67,219.59,219.64,36150.0,552.0,219.620202
AMZN,2024-12-05 16:53:00+00:00,219.62,219.6792,219.61,219.66,31165.0,505.0,219.643981
AMZN,2024-12-05 16:54:00+00:00,219.65,219.75,219.6235,219.74,30643.0,584.0,219.686872
AMZN,2024-12-05 16:55:00+00:00,219.74,219.86,219.72,219.8202,41301.0,725.0,219.788453
AMZN,2024-12-05 16:56:00+00:00,219.84,219.92,219.82,219.8762,57762.0,835.0,219.872237
AMZN,2024-12-05 16:57:00+00:00,219.8714,219.96,219.85,219.95,49090.0,709.0,219.902584
AMZN,2024-12-05 16:58:00+00:00,219.935,220.18,219.93,220.18,785792.0,8415.0,220.004276
AMZN,2024-12-05 16:59:00+00:00,220.1699,220.19,220.0301,220.085,99753.0,1328.0,220.134457
AMZN,2024-12-05 17:00:00+00:00,220.1,220.1,219.79,219.86,99731.0,1429.0,219.905697
AMZN,2024-12-05 17:01:00+00:00,219.865,219.93,219.82,219.86,36699.0,741.0,219.867413
AMZN,2024-12-05 17:02:00+00:00,219.8793,219.92,219.83,219.85,49588.0,756.0,219.870032
AMZN,2024-12-05 17:03:00+00:00,219.87,219.96,219.84,219.96,46310.0,607.0,219.892532
AMZN,2024-12-05 17:04:00+00:00,219.9616,220.1,219.9401,220.1,44819.0,869.0,220.009876
AMZN,2024-12-05 17:05:00+00:00,220.0701,220.18,220.0701,220.17,60401.0,817.0,220.131054
AMZN,2024-12-05 17:06:00+00:00,220.165,220.2,220.07,220.15,81903.0,894.0,220.151335
AMZN,2024-12-05 17:07:00+00:00,220.16,220.255,220.15,220.1919,74995.0,1082.0,220.213764
AMZN,2024-12-05 17:08:00+00:00,220.19,220.3,220.0601,220.3,64556.0,1004.0,220.200086
AMZN,2024-12-05 17:09:00+00:00,220.2995,220.36,220.2672,220.3,92539.0,1175.0,220.310434
AMZN,2024-12-05 17:10:00+00:00,220.31,220.42,220.29,220.36,72141.0,1073.0,220.369584
AMZN,2024-12-05 17:11:00+00:00,220.35,220.5,220.29,220.5,150982.0,1361.0,220.403024
AMZN,2024-12-05 17:12:00+00:00,220.5,220.64,220.495,220.62,135955.0,1460.0,220.584675
AMZN,2024-12-05 17:13:00+00:00,220.6299,220.7699,220.6,220.74,199776.0,1461.0,220.698918
AMZN,2024-12-05 17:14:00+00:00,220.74,220.8442,220.68,220.84,136959.0,1674.0,220.757973
AMZN,2024-12-05 17:15:00+00:00,220.84,220.96,220.68,220.73,168276.0,2002.0,220.852384
AMZN,2024-12-05 17:16:00+00:00,220.73,220.8457,220.6701,220.7,97640.0,1250.0,220.749101
AMZN,2024-12-05 17:17:00+00:00,220.7,220.7095,220.43,220.5699,126554.0,1510.0,220.592963
AMZN,2024-12-05 17:18:00+00:00,220.57,220.82,220.56,220.71,103590.0,1088.0,220.690209
AMZN,2024-12-05 17:19:00+00:00,220.71,220.87,220.67,220.81,92156.0,1015.0,220.78239
AMZN,2024-12-05 17:20:00+00:00,220.83,220.89,220.8,220.865,68118.0,1002.0,220.836822
AMZN,2024-12-05 17:21:00+00:00,220.875,220.95,220.795,220.93,65882.0,1012.0,220.861877
AMZN,2024-12-05 17:22:00+00:00,220.94,220.99,220.8701,220.98,50110.0,848.0,220.938795
AMZN,2024-12-05 17:23:00+00:00,220.98,221.0,220.72,220.7854,176245.0,2189.0,220.94133
AMZN,2024-12-05 17:24:00+00:00,220.795,220.825,220.7101,220.718,41968.0,850.0,220.763759
AMZN,2024-12-05 17:25:00+00:00,220.71,220.95,220.71,220.95,55272.0,755.0,220.824324
AMZN,2024-12-05 17:26:00+00:00,220.952,221.0,220.92,220.9801,110511.0,1233.0,220.983558
AMZN,2024-12-05 17:27:00+00:00,220.984,221.12,220.98,221.03,106691.0,1382.0,221.037664
AMZN,2024-12-05 17:28:00+00:00,221.0347,221.165,221.02,221.1539,50057.0,922.0,221.098462
AMZN,2024-12-05 17:29:00+00:00,221.1434,221.17,220.971,221.05,79388.0,1228.0,221.066714
AMZN,2024-12-05 17:30:00+00:00,221.0409,221.08,220.92,221.0065,50656.0,863.0,221.002483
AMZN,2024-12-05 17:31:00+00:00,221.0,221.0075,220.89,220.9896,47693.0,859.0,220.949331
AMZN,2024-12-05 17:32:00+00:00,220.9599,221.14,220.95,221.115,68963.0,967.0,221.037343
AMZN,2024-12-05 17:33:00+00:00,221.1147,221.4,221.1147,221.36,121768.0,1505.0,221.273961
AMZN,2024-12-05 17:34:00+00:00,221.34,221.39,221.2101,221.23,93037.0,1201.0,221.304721
AMZN,2024-12-05 17:35:00+00:00,221.251,221.39,221.22,221.31,89643.0,1185.0,221.316234
AMZN,2024-12-05 17:36:00+00:00,221.34,221.4,221.28,221.34,58838.0,922.0,221.340628
AMZN,2024-12-05 17:37:00+00:00,221.35,221.4399,221.275,221.34,111617.0,1330.0,221.360228
AMZN,2024-12-05 17:38:00+00:00,221.34,221.4699,221.33,221.455,46561.0,741.0,221.411351
